419143443,9.676764,0.118513,-0.824204,0.047884,9.701305,-0.938527,-10.53449,-24.8997,1.915361,0.04048,-0.032491,-0.184823,-0.006392,-0.010653,-0.001065,729.248,-218.3838,-475.5859,100146,37.81,-7.553757,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419145982,9.683948,0.1239,-0.851139,0.02873,9.739613,-0.957681,-6.703764,-22.98433,0,0.049002,-0.052198,0.064448,-0.004261,-0.010653,0,729.248,-218.3838,-475.5859,100146,37.78,-7.558332,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419148428,9.689334,0.064643,-0.888847,0.009577,9.77792,-0.92895,-6.703764,-23.94202,0,-0.037284,-0.059655,-0.017044,-0.005326,-0.009587,0.001065,729.248,-218.3838,-475.5859,100147,37.76,-7.581134,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419150990,9.788095,0.120309,-0.847547,0.076614,9.77792,-0.92895,-6.703764,-18.19593,8.619125,-0.034621,0.038882,0.126766,-0.005326,-0.009587,0.001065,728.7598,-218.3838,-474.8535,100147,37.76,-7.587751,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419153501,9.673173,0.118513,-0.81343,0.076614,9.710882,-0.90022,-4.788403,-13.40753,-1.915361,0.041545,-0.110788,0.037817,-0.005326,-0.011718,-0.001065,728.7598,-218.3838,-474.8535,100147,37.78,-7.589671,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419156027,9.739613,0.158017,-0.817021,0.067038,9.710882,-0.92895,-5.746084,-18.19593,-1.915361,0.017044,-0.025566,-0.036752,-0.007457,-0.011718,0,728.7598,-218.3838,-474.8535,100147,37.76,-7.590229,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419158525,9.696517,0.068235,-0.922965,0.019154,9.739613,-0.938527,-4.788403,-22.02666,1.915361,-0.005859,0.019175,0.098004,-0.007457,-0.011718,0,729.248,-219.6045,-475.5859,100147,37.76,-7.590391,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419161007,9.682152,0.037709,-0.888847,0.086191,9.787497,-0.967257,-11.49217,-18.19593,0,0.013316,0.075634,-0.102265,-0.008522,-0.011718,0,729.248,-219.6045,-475.5859,100147,37.78,-7.590437,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419163503,9.687539,0.127491,-0.815226,0.086191,9.787497,-0.976834,-6.703764,-22.98433,0,0.112918,-0.001065,0.05859,-0.005326,-0.011718,-0.001065,729.248,-219.6045,-475.5859,100147,37.78,-7.590451,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419166011,9.696517,0.050278,-0.887052,0.086191,9.701305,-0.976834,-5.746084,-18.19593,-5.746084,-0.043676,-0.032491,-0.020773,-0.004261,-0.012783,-0.002131,729.248,-219.6045,-475.5859,100147,37.78,-7.590455,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419168519,9.727043,0.122104,-0.879869,0.057461,9.720459,-0.957681,-1.915361,-25.85738,1.915361,-0.102265,0.013316,-0.014381,-0.004261,-0.011718,-0.002131,728.7598,-198.6084,-480.2246,100147,37.79,-7.590456,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419171017,9.716269,0.093374,-0.887052,0.038307,9.739613,-0.92895,-7.661445,-23.94202,-2.873042,0.077764,0.075101,0.076166,-0.006392,-0.010653,0,728.7598,-198.6084,-480.2246,100147,37.78,-7.590456,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419173521,9.692925,0.105943,-0.872687,0.038307,9.691729,-0.938527,-8.619125,-22.98433,4.788403,0.078297,-0.034621,0.054328,-0.004261,-0.010653,-0.001065,728.7598,-198.6084,-480.2246,100146,37.79,-7.568982,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419176026,9.685743,0.080804,-0.863708,0.095768,9.701305,-0.938527,-4.788403,-16.28057,4.788403,0.021838,-0.024501,-0.168844,-0.006392,-0.010653,-0.001065,728.7598,-199.3408,-480.7129,100146,37.78,-7.562751,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419178531,9.71986,0.084396,-0.888847,0.143652,9.730036,-0.957681,-5.746084,-20.11129,0,-0.003728,0.083091,0.009587,-0.006392,-0.009587,-0.001065,728.7598,-199.3408,-480.7129,100146,37.79,-7.560942,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419181042,9.658808,0.052074,-0.845752,0.038307,9.816227,-0.948104,-8.619125,-20.11129,-5.746084,-0.023436,0.059122,-0.037817,-0.007457,-0.010653,-0.001065,728.7598,-199.3408,-480.7129,100146,37.79,-7.560417,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419183543,9.701904,0.080804,-0.829591,0.038307,9.739613,-0.90022,-10.53449,-22.98433,0,0.038882,0.082025,0.005859,-0.007457,-0.011718,0,728.7598,-200.3174,-482.1777,100145,37.79,-7.538793,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419186046,9.705495,0.102352,-0.903213,0.057461,9.710882,-0.890643,-7.661445,-20.11129,-1.915361,0.029295,0.036752,-0.082558,-0.005326,-0.010653,-0.001065,728.7598,-200.3174,-482.1777,100145,37.78,-7.532517,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419188647,9.709086,0.11133,-0.836774,0.038307,9.730036,-0.92895,-8.619125,-11.49217,-4.788403,-0.009055,-0.001065,0.033556,-0.003196,-0.009587,-0.001065,728.7598,-200.3174,-482.1777,100145,37.78,-7.530697,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419191145,9.655217,0.116717,-0.827795,0.038307,9.710882,-0.938527,-4.788403,-20.11129,-3.830723,0.095341,0.063383,0.033023,-0.005326,-0.010653,-0.001065,728.7598,-200.3174,-482.1777,100145,37.76,-7.530168,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419193662,9.651626,0.113126,-0.81343,0.009577,9.701305,-0.90022,-7.661445,-19.15361,2.873042,0.041545,0.122505,-0.038882,-0.005326,-0.011718,-0.001065,728.5156,-200.0732,-481.9336,100144,37.78,-7.508541,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419196151,9.721656,0.127491,-0.847547,0,9.730036,-0.919373,-5.746084,-21.06897,4.788403,0.066579,0.016512,0.027164,-0.005326,-0.012783,-0.001065,728.5156,-200.0732,-481.9336,100144,37.78,-7.502264,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419198656,9.716269,0.120309,-0.849343,0.02873,9.749189,-0.967257,-8.619125,-21.06897,0,-0.093743,-0.023968,0.08096,-0.009587,-0.012783,-0.001065,728.5156,-200.0732,-481.9336,100145,37.76,-7.521917,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419201178,9.721656,0.091578,-0.845752,0.047884,9.768343,-0.957681,-6.703764,-19.15361,0,0.084689,-0.036219,0.093211,-0.006392,-0.011718,-0.001065,729.4922,-199.585,-479.7363,100145,37.78,-7.52762,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
